id,behaviour,time
6.0,Graze,0 days 01:20:54
6.0,Walk,0 days 01:34:11
6.0,Graze,0 days 01:40:54
6.0,Out of Focus,0 days 00:06:00
6.0,Head Up,0 days 00:06:52
6.0,Out of Focus,0 days 00:06:53
6.0,Head Up,0 days 00:06:54
6.0,Graze,0 days 00:10:11
6.0,Head Up,0 days 00:10:43
6.0,Walk,0 days 00:13:53
6.0,Head Up,0 days 00:15:19
6.0,Out of Focus,0 days 00:27:30
6.0,Head Up,0 days 00:28:11
6.0,Out of Focus,0 days 00:28:20
6.0,Walk,0 days 00:15:17
6.0,Auto-Groom,0 days 00:24:52
6.0,Walk,0 days 00:25:33
6.0,Head Up,0 days 00:30:49
6.0,Running,0 days 00:33:11
6.0,Trotting,0 days 00:38:12
6.0,Walk,0 days 00:39:18
6.0,Running,0 days 00:44:42
6.0,Head Up,0 days 00:45:45
6.0,Walk,0 days 00:46:22
6.0,Head Up,0 days 00:56:45
6.0,Walk,0 days 01:01:19
6.0,Trotting,0 days 01:02:11
6.0,Walk,0 days 01:04:16
6.0,Head Up,0 days 01:04:49
6.0,Walk,0 days 01:06:30
6.0,Out of Focus,0 days 01:17:14
6.0,Graze,0 days 00:14:02
6.0,Out of Frame,0 days 00:00:00
6.0,Head Up,0 days 00:24:48
6.0,Out of Frame,0 days 00:24:53
6.0,Graze,0 days 00:25:22
6.0,Out of Frame,0 days 00:25:23
6.0,Head Up,0 days 00:31:45
6.0,Out of Frame,0 days 00:31:46
6.0,Head Up,0 days 00:32:00
6.0,Out of Frame,0 days 00:32:02
6.0,Out of Focus,0 days 00:32:41
6.0,Walk,0 days 00:34:50
6.0,Head Up,0 days 00:35:56
6.0,Graze,0 days 00:37:10
6.0,Head Up,0 days 00:48:09
6.0,Auto-Groom,0 days 00:49:14
6.0,Graze,0 days 00:49:56
6.0,Head Up,0 days 00:53:40
6.0,Graze,0 days 00:59:03
6.0,Head Up,0 days 01:02:03
6.0,Walk,0 days 01:06:05
6.0,Graze,0 days 01:09:20
6.0,Head Up,0 days 01:31:58
6.0,Auto-Groom,0 days 01:34:02
6.0,Graze,0 days 01:36:28
6.0,Running,0 days 00:06:37
6.0,Trotting,0 days 00:06:53
6.0,Out of Focus,0 days 00:08:09
6.0,Graze,0 days 00:00:00
6.0,Walk,0 days 00:08:07
6.0,Graze,0 days 00:05:39
6.0,Occluded,0 days 00:10:00
6.0,Walk,0 days 02:16:41
6.0,Graze,0 days 00:00:00
6.0,Walk,0 days 00:38:27
6.0,Graze,0 days 00:44:36
6.0,Head Up,0 days 00:49:35
6.0,Graze,0 days 00:55:51
6.0,Walk,0 days 00:06:26
6.0,Out of Frame,0 days 00:09:09
6.0,Graze,0 days 01:17:58
6.0,Head Up,0 days 01:18:33
6.0,Out of Frame,0 days 01:19:40
6.0,Walk,0 days 00:14:10
6.0,Occluded,0 days 00:00:00
6.0,Out of Focus,0 days 00:03:46
6.0,Out of Frame,0 days 00:04:24
8.0,Out of Focus,0 days 00:17:55
8.0,Graze,0 days 00:18:33
8.0,Head Up,0 days 02:06:01
8.0,Occluded,0 days 02:06:46
8.0,Walk,0 days 00:04:00
8.0,Out of Focus,0 days 00:06:37
8.0,Out of Frame,0 days 00:06:52
8.0,Out of Focus,0 days 00:07:26
8.0,Walk,0 days 00:07:58
8.0,Graze,0 days 00:04:04
8.0,Walk,0 days 00:06:46
8.0,Out of Focus,0 days 00:12:00
8.0,Out of Frame,0 days 00:21:13
8.0,Walk,0 days 00:21:16
8.0,Out of Frame,0 days 00:23:27
8.0,Graze,0 days 01:42:58
8.0,Out of Focus,0 days 02:04:43
8.0,Out of Frame,0 days 02:04:49
8.0,Out of Focus,0 days 02:04:51
8.0,Graze,0 days 02:04:53
8.0,Walk,0 days 02:06:17
8.0,Graze,0 days 02:08:13
8.0,Head Up,0 days 02:11:36
8.0,Graze,0 days 02:18:12
8.0,Out of Focus,0 days 02:24:17
8.0,Walk,0 days 00:59:21
8.0,Head Up,0 days 00:06:55
8.0,Out of Focus,0 days 00:08:54
8.0,Head Up,0 days 00:09:10
8.0,Walk,0 days 00:40:33
8.0,Head Up,0 days 01:00:36
8.0,Auto-Groom,0 days 01:00:54
8.0,Head Up,0 days 01:02:22
8.0,Walk,0 days 01:05:16
8.0,Auto-Groom,0 days 01:15:13
8.0,Walk,0 days 01:15:45
8.0,Graze,0 days 00:00:00
8.0,Head Up,0 days 00:06:24
8.0,Walk,0 days 00:10:29
8.0,Auto-Groom,0 days 01:32:12
8.0,Walk,0 days 01:32:49
8.0,Out of Focus,0 days 00:13:40
8.0,Occluded,0 days 00:07:09
8.0,Out of Focus,0 days 00:07:50
8.0,Occluded,0 days 00:09:43
8.0,Walk,0 days 00:10:21
8.0,Graze,0 days 00:12:21
8.0,Out of Focus,0 days 00:16:59
8.0,Graze,0 days 00:17:26
8.0,Out of Focus,0 days 00:17:27
8.0,Graze,0 days 00:18:00
8.0,Out of Focus,0 days 00:20:05
8.0,Graze,0 days 00:20:10
8.0,Out of Focus,0 days 00:21:12
8.0,Graze,0 days 00:21:36
8.0,Out of Focus,0 days 00:21:41
8.0,Graze,0 days 00:21:50
8.0,Out of Focus,0 days 00:35:42
8.0,Walk,0 days 00:00:17
8.0,Sniff,0 days 00:02:32
8.0,Mutual Grooming,0 days 00:02:37
8.0,Head Up,0 days 00:05:22
8.0,Occluded,0 days 00:07:50
8.0,Graze,0 days 00:07:51
8.0,Walk,0 days 00:08:56
8.0,Head Up,0 days 00:09:11
8.0,Walk,0 days 00:10:54
8.0,Graze,0 days 00:11:17
8.0,Out of Frame,0 days 00:13:08
8.0,Graze,0 days 00:43:14
8.0,Walk,0 days 00:54:12
8.0,Graze,0 days 00:58:03
8.0,Walk,0 days 00:18:25
8.0,Head Up,0 days 00:01:01
8.0,Out of Frame,0 days 00:04:35
10.0,Occluded,0 days 02:06:01
10.0,Graze,0 days 00:12:44
10.0,Occluded,0 days 00:25:29
10.0,Out of Focus,0 days 00:25:41
10.0,Head Up,0 days 01:53:26
10.0,Graze,0 days 01:53:43
10.0,Walk,0 days 00:13:16
10.0,Out of Focus,0 days 00:14:07
10.0,Walk,0 days 00:14:29
10.0,Out of Focus,0 days 00:13:36
10.0,Walk,0 days 02:09:36
10.0,Out of Focus,0 days 02:11:01
10.0,Graze,0 days 00:09:53
10.0,Head Up,0 days 00:15:14
10.0,Walk,0 days 00:15:29
10.0,Head Up,0 days 01:23:13
10.0,Walk,0 days 00:21:52
10.0,Out of Focus,0 days 00:23:29
11.0,Occluded,0 days 02:10:51
11.0,Auto-Groom,0 days 02:12:23
11.0,Head Up,0 days 02:20:34
11.0,Walk,0 days 00:08:29
11.0,Head Up,0 days 00:13:37
11.0,Occluded,0 days 00:17:25
11.0,Walk,0 days 00:17:49
11.0,Graze,0 days 01:55:42
11.0,Out of Focus,0 days 01:58:04
11.0,Graze,0 days 01:58:05
11.0,Head Up,0 days 02:02:48
11.0,Walk,0 days 01:29:28
11.0,Occluded,0 days 01:04:01
11.0,Walk,0 days 01:14:06
11.0,Graze,0 days 01:17:38
11.0,Occluded,0 days 01:17:52
11.0,Head Up,0 days 01:21:43
11.0,Graze,0 days 01:23:40
11.0,Head Up,0 days 01:24:25
11.0,Graze,0 days 01:25:12
11.0,Occluded,0 days 01:39:37
11.0,Graze,0 days 01:41:54
11.0,Occluded,0 days 01:42:27
11.0,Graze,0 days 01:44:37
11.0,Occluded,0 days 01:53:05
11.0,Graze,0 days 02:14:33
11.0,Occluded,0 days 02:15:29
11.0,Walk,0 days 00:20:09
11.0,Sniff,0 days 00:28:35
11.0,Head Up,0 days 00:29:20
11.0,Graze,0 days 00:29:50
11.0,Walk,0 days 00:39:33
11.0,Graze,0 days 00:44:10
11.0,Walk,0 days 00:46:16
11.0,Out of Focus,0 days 00:48:21
11.0,Out of Frame,0 days 01:00:48
11.0,Graze,0 days 00:34:50
11.0,Walk,0 days 01:09:04
11.0,Graze,0 days 01:13:27
11.0,Head Up,0 days 02:12:44
11.0,Graze,0 days 02:23:29
11.0,Walk,0 days 00:15:55
11.0,Out of Frame,0 days 00:23:00
11.0,Out of Focus,0 days 00:35:48
11.0,Head Up,0 days 00:35:53
11.0,Out of Focus,0 days 01:00:13
11.0,Head Up,0 days 01:00:17
11.0,Graze,0 days 00:58:17
11.0,Out of Frame,0 days 00:17:52
11.0,Walk,0 days 00:18:22
11.0,Graze,0 days 00:02:27
11.0,Out of Focus,0 days 00:03:46
11.0,Out of Frame,0 days 00:04:16
12.0,Out of Focus,0 days 00:24:23
12.0,Graze,0 days 00:36:53
12.0,Head Up,0 days 00:39:52
12.0,Graze,0 days 00:41:23
12.0,Head Up,0 days 01:14:51
12.0,Graze,0 days 01:17:18
12.0,Head Up,0 days 01:44:41
12.0,Defecating,0 days 01:45:22
12.0,Graze,0 days 01:52:28
12.0,Occluded,0 days 02:13:47
12.0,Graze,0 days 02:14:10
12.0,Head Up,0 days 02:19:02
12.0,Graze,0 days 02:22:37
12.0,Head Up,0 days 00:40:02
12.0,Walk,0 days 00:08:30
12.0,Graze,0 days 00:15:52
12.0,Walk,0 days 00:19:15
12.0,Auto-Groom,0 days 00:21:52
12.0,Walk,0 days 00:22:13
12.0,Graze,0 days 00:27:19
12.0,Walk,0 days 00:28:08
12.0,Occluded,0 days 01:26:38
12.0,Walk,0 days 01:26:48
12.0,Occluded,0 days 01:04:50
12.0,Graze,0 days 01:08:12
12.0,Occluded,0 days 01:12:45
12.0,Graze,0 days 01:18:11
12.0,Occluded,0 days 01:32:08
12.0,Graze,0 days 01:32:50
12.0,Occluded,0 days 01:33:33
12.0,Graze,0 days 01:38:53
12.0,Occluded,0 days 01:39:02
12.0,Graze,0 days 01:40:39
12.0,Occluded,0 days 01:41:33
12.0,Graze,0 days 01:52:55
12.0,Occluded,0 days 01:54:55
12.0,Graze,0 days 01:55:14
12.0,Occluded,0 days 01:55:30
12.0,Graze,0 days 02:12:05
12.0,Walk,0 days 00:20:09
12.0,Auto-Groom,0 days 00:22:59
12.0,Head Up,0 days 00:24:48
12.0,Walk,0 days 00:29:06
12.0,Head Up,0 days 00:51:38
12.0,Walk,0 days 00:54:24
12.0,Head Up,0 days 01:26:48
12.0,Walk,0 days 01:32:46
12.0,Out of Focus,0 days 00:28:58
12.0,Walk,0 days 02:12:54
12.0,Out of Focus,0 days 02:19:26
12.0,Walk,0 days 00:17:55
13.0,Graze,0 days 00:22:11
13.0,Out of Focus,0 days 00:22:56
13.0,Graze,0 days 00:23:12
13.0,Out of Focus,0 days 00:23:16
13.0,Head Up,0 days 00:46:02
13.0,Walk,0 days 00:08:36
13.0,Out of Focus,0 days 00:20:51
13.0,Walk,0 days 00:24:00
13.0,Auto-Groom,0 days 01:29:56
13.0,Walk,0 days 01:32:59
13.0,Head Up,0 days 01:38:24
13.0,Out of Frame,0 days 01:58:33
13.0,Walk,0 days 00:11:41
13.0,Head Up,0 days 00:15:28
13.0,Out of Focus,0 days 00:19:03
13.0,Head Up,0 days 00:19:04
13.0,Walk,0 days 00:20:27
13.0,Head Up,0 days 00:26:02
13.0,Walk,0 days 00:26:42
13.0,Trotting,0 days 00:36:03
13.0,Walk,0 days 00:37:37
13.0,Auto-Groom,0 days 00:39:58
13.0,Walk,0 days 00:41:49
13.0,Auto-Groom,0 days 00:42:55
13.0,Walk,0 days 00:43:16
13.0,Trotting,0 days 00:48:32
13.0,Walk,0 days 00:50:57
13.0,Occluded,0 days 01:27:38
13.0,Head Up,0 days 00:15:12
13.0,Walk,0 days 00:16:41
13.0,Graze,0 days 00:35:46
13.0,Walk,0 days 00:20:09
13.0,Head Up,0 days 00:32:17
13.0,Walk,0 days 00:40:01
13.0,Sniff,0 days 00:51:51
13.0,Walk,0 days 00:53:10
13.0,Head Up,0 days 00:57:42
13.0,Walk,0 days 01:15:29
13.0,Graze,0 days 01:19:57
13.0,Head Up,0 days 01:36:05
13.0,Walk,0 days 00:19:27
13.0,Out of Focus,0 days 00:21:38
13.0,Walk,0 days 00:21:39
13.0,Graze,0 days 00:34:07
13.0,Head Up,0 days 00:35:37
13.0,Walk,0 days 00:35:47
13.0,Head Up,0 days 00:36:31
13.0,Graze,0 days 00:41:26
13.0,Walk,0 days 00:46:27
13.0,Head Up,0 days 00:53:23
13.0,Walk,0 days 01:09:57
13.0,Head Up,0 days 01:19:54
13.0,Out of Focus,0 days 01:21:58
13.0,Walk,0 days 00:40:40
13.0,Out of Focus,0 days 00:42:26
13.0,Walk,0 days 02:14:23
13.0,Occluded,0 days 00:20:29
13.0,Graze,0 days 00:25:09
14.0,Occluded,0 days 02:16:06
14.0,Out of Frame,0 days 00:41:10
14.0,Graze,0 days 00:41:29
14.0,Walk,0 days 00:24:30
14.0,Head Up,0 days 00:24:59
14.0,Graze,0 days 00:31:57
14.0,Out of Focus,0 days 00:31:59
14.0,Graze,0 days 00:32:30
14.0,Out of Focus,0 days 00:32:35
14.0,Graze,0 days 00:32:36
14.0,Out of Focus,0 days 00:32:39
14.0,Graze,0 days 02:00:00
14.0,Occluded,0 days 01:28:41
14.0,Walk,0 days 01:29:32
14.0,Running,0 days 01:37:04
14.0,Walk,0 days 01:38:49
14.0,Head Up,0 days 00:19:29
14.0,Graze,0 days 00:19:30
14.0,Walk,0 days 00:20:09
14.0,Sniff,0 days 00:27:10
14.0,Head Up,0 days 00:27:57
14.0,Walk,0 days 00:29:37
14.0,Head Up,0 days 00:31:08
14.0,Walk,0 days 00:36:49
14.0,Head Up,0 days 00:39:15
14.0,Walk,0 days 00:39:38
14.0,Head Up,0 days 00:42:30
14.0,Walk,0 days 00:44:24
14.0,Graze,0 days 00:46:06
14.0,Occluded,0 days 00:46:57
14.0,Graze,0 days 00:54:17
14.0,Walk,0 days 00:23:01
14.0,Out of Focus,0 days 00:20:51
14.0,Head Up,0 days 00:30:11
14.0,Walk,0 days 00:43:02
14.0,Head Up,0 days 00:52:14
14.0,Walk,0 days 01:08:51
14.0,Head Up,0 days 01:16:26
14.0,Walk,0 days 01:28:21
14.0,Graze,0 days 01:31:36
14.0,Walk,0 days 01:32:07
14.0,Out of Focus,0 days 01:40:46
14.0,Walk,0 days 00:40:40
14.0,Out of Focus,0 days 00:19:02
14.0,Walk,0 days 00:26:15
14.0,Graze,0 days 01:25:30
14.0,Out of Focus,0 days 00:26:33
15.0,Head Up,0 days 01:13:05
15.0,Walk,0 days 01:25:55
15.0,Head Up,0 days 01:26:48
15.0,Out of Frame,0 days 01:34:16
15.0,Graze,0 days 00:24:49
15.0,Head Up,0 days 00:25:19
15.0,Walk,0 days 00:29:20
15.0,Out of Focus,0 days 00:36:47
15.0,Walk,0 days 00:36:49
15.0,Out of Focus,0 days 00:38:49
15.0,Walk,0 days 00:40:39
15.0,Out of Focus,0 days 00:45:02
15.0,Out of Frame,0 days 00:45:34
15.0,Walk,0 days 00:14:47
15.0,Graze,0 days 00:48:17
15.0,Out of Frame,0 days 00:52:50
15.0,Walk,0 days 00:14:30
15.0,Head Up,0 days 00:14:55
15.0,Out of Focus,0 days 00:18:45
15.0,Head Up,0 days 00:19:00
15.0,Walk,0 days 00:19:02
15.0,Head Up,0 days 00:25:27
15.0,Walk,0 days 00:28:39
15.0,Trotting,0 days 00:38:11
15.0,Walk,0 days 00:40:24
15.0,Head Up,0 days 00:40:55
15.0,Auto-Groom,0 days 00:42:56
15.0,Walk,0 days 00:43:58
15.0,Trotting,0 days 00:47:13
15.0,Auto-Groom,0 days 00:49:45
15.0,Trotting,0 days 00:50:07
15.0,Walk,0 days 00:50:42
15.0,Trotting,0 days 00:50:49
15.0,Walk,0 days 00:51:12
15.0,Auto-Groom,0 days 00:51:31
15.0,Walk,0 days 00:52:08
15.0,Graze,0 days 01:37:04
15.0,Walk,0 days 01:44:38
15.0,Graze,0 days 02:06:53
15.0,Head Up,0 days 00:25:30
15.0,Graze,0 days 00:38:42
15.0,Head Up,0 days 00:43:14
15.0,Walk,0 days 00:20:09
15.0,Head Up,0 days 00:25:48
15.0,Walk,0 days 00:41:19
15.0,Auto-Groom,0 days 00:42:46
15.0,Walk,0 days 00:51:37
15.0,Head Up,0 days 00:59:45
15.0,Sniff,0 days 01:20:39
15.0,Walk,0 days 01:21:14
15.0,Graze,0 days 01:23:14
15.0,Walk,0 days 00:23:02
15.0,Graze,0 days 00:15:08
15.0,Head Up,0 days 00:43:08
15.0,Walk,0 days 00:44:07
15.0,Graze,0 days 00:53:58
15.0,Head Up,0 days 01:04:13
15.0,Walk,0 days 01:12:18
15.0,Trotting,0 days 01:14:07
15.0,Walk,0 days 01:16:57
15.0,Graze,0 days 01:17:21
15.0,Head Up,0 days 01:21:03
15.0,Out of Focus,0 days 01:22:02
15.0,Walk,0 days 02:19:18
15.0,Out of Frame,0 days 00:22:46
15.0,Walk,0 days 00:26:00
15.0,Out of Frame,0 days 00:39:08
15.0,Graze,0 days 01:25:30
15.0,Walk,0 days 00:27:07
16.0,Head Up,0 days 01:35:12
16.0,Walk,0 days 02:21:20
16.0,Graze,0 days 02:23:19
16.0,Walk,0 days 00:16:11
16.0,Out of Frame,0 days 00:54:52
16.0,Graze,0 days 00:55:01
16.0,Head Up,0 days 01:03:57
16.0,Graze,0 days 01:05:04
16.0,Walk,0 days 01:07:41
16.0,Graze,0 days 01:13:02
16.0,Walk,0 days 01:15:38
16.0,Graze,0 days 01:20:05
16.0,Walk,0 days 01:33:27
16.0,Graze,0 days 01:34:14
16.0,Head Up,0 days 02:16:16
16.0,Walk,0 days 02:20:15
16.0,Graze,0 days 02:22:25
16.0,Walk,0 days 00:27:26
16.0,Out of Frame,0 days 00:37:22
16.0,Walk,0 days 00:38:08
16.0,Graze,0 days 02:03:37
16.0,Walk,0 days 01:45:30
16.0,Graze,0 days 02:05:20
16.0,Head Up,0 days 00:19:02
16.0,Walk,0 days 00:20:54
16.0,Out of Focus,0 days 00:24:50
16.0,Graze,0 days 02:09:35
16.0,Walk,0 days 02:20:25
16.0,Head Up,0 days 02:23:19
16.0,Out of Focus,0 days 00:32:40
16.0,Out of Frame,0 days 00:34:22
16.0,Out of Focus,0 days 00:35:54
16.0,Graze,0 days 00:36:00
16.0,Walk,0 days 00:23:31
7.0,Graze,0 days 00:08:07
7.0,Out of Focus,0 days 00:14:05
7.0,Graze,0 days 00:14:43
7.0,Head Up,0 days 02:05:07
7.0,Out of Focus,0 days 02:06:08
7.0,Walk,0 days 00:24:40
7.0,Head Up,0 days 00:25:30
7.0,Walk,0 days 00:03:29
7.0,Out of Focus,0 days 00:04:12
7.0,Walk,0 days 00:04:24
7.0,Graze,0 days 00:00:14
7.0,Walk,0 days 00:05:19
7.0,Out of Focus,0 days 00:06:36
7.0,Head Up,0 days 00:09:03
7.0,Out of Focus,0 days 00:10:05
7.0,Head Up,0 days 00:10:06
7.0,Out of Focus,0 days 00:10:08
7.0,Head Up,0 days 00:10:09
7.0,Out of Focus,0 days 00:10:10
7.0,Head Up,0 days 00:10:12
7.0,Out of Frame,0 days 00:21:09
7.0,Walk,0 days 00:21:10
7.0,Out of Frame,0 days 00:23:54
7.0,Occluded,0 days 01:41:18
7.0,Graze,0 days 01:46:17
7.0,Head Up,0 days 00:17:10
7.0,Walk,0 days 00:21:26
7.0,Out of Focus,0 days 00:22:35
7.0,Walk,0 days 00:22:36
7.0,Out of Focus,0 days 00:22:40
7.0,Walk,0 days 00:22:43
7.0,Out of Focus,0 days 00:22:47
7.0,Walk,0 days 00:22:50
7.0,Occluded,0 days 00:26:46
7.0,Out of Focus,0 days 00:27:24
7.0,Occluded,0 days 00:28:38
7.0,Graze,0 days 00:29:49
7.0,Occluded,0 days 00:30:22
7.0,Graze,0 days 00:32:17
7.0,Walk,0 days 00:52:23
7.0,Graze,0 days 01:05:31
7.0,Walk,0 days 01:14:43
7.0,Graze,0 days 01:18:40
7.0,Walk,0 days 01:26:24
7.0,Graze,0 days 01:29:34
7.0,Walk,0 days 01:37:05
7.0,Occluded,0 days 01:42:09
7.0,Graze,0 days 00:00:00
7.0,Occluded,0 days 01:28:39
7.0,Graze,0 days 01:37:19
7.0,Occluded,0 days 02:01:50
7.0,Graze,0 days 02:10:26
7.0,Out of Frame,0 days 00:17:32
7.0,Walk,0 days 00:17:56
7.0,Out of Frame,0 days 00:19:37
7.0,Graze,0 days 00:00:00
7.0,Occluded,0 days 00:00:00
7.0,Graze,0 days 00:06:32
7.0,Head Up,0 days 00:23:44
7.0,Walk,0 days 00:24:42
7.0,Graze,0 days 00:28:09
7.0,Walk,0 days 00:34:14
7.0,Occluded,0 days 00:36:10
7.0,Graze,0 days 00:40:47
7.0,Walk,0 days 02:03:36
7.0,Graze,0 days 00:01:47
7.0,Head Up,0 days 00:02:20
7.0,Graze,0 days 00:05:18
7.0,Head Up,0 days 00:07:55
7.0,Walk,0 days 00:10:05
7.0,Out of Frame,0 days 00:13:16
7.0,Graze,0 days 00:00:00
7.0,Head Up,0 days 00:01:58
7.0,Auto-Groom,0 days 00:03:52
7.0,Head Up,0 days 00:07:51
7.0,Graze,0 days 00:08:21
7.0,Head Up,0 days 00:17:30
7.0,Walk,0 days 00:17:38
7.0,Graze,0 days 00:19:59
7.0,Head Up,0 days 00:22:01
7.0,Walk,0 days 00:33:24
7.0,Graze,0 days 00:35:48
7.0,Walk,0 days 00:36:20
7.0,Graze,0 days 00:38:19
7.0,Head Up,0 days 00:47:06
7.0,Walk,0 days 00:47:26
7.0,Graze,0 days 00:50:38
7.0,Head Up,0 days 01:09:41
7.0,Graze,0 days 01:12:58
7.0,Head Up,0 days 00:08:28
7.0,Walk,0 days 00:22:40
7.0,Head Up,0 days 00:25:02
7.0,Walk,0 days 00:28:32
7.0,Running,0 days 00:29:42
7.0,Walk,0 days 00:00:00
7.0,Graze,0 days 00:01:20
7.0,Out of Frame,0 days 00:04:29
18.0,Graze,0 days 00:51:23
18.0,Head Up,0 days 01:11:35
18.0,Graze,0 days 01:14:29
18.0,Head Up,0 days 01:16:26
18.0,Graze,0 days 01:18:58
18.0,Head Up,0 days 01:25:02
18.0,Graze,0 days 01:26:51
18.0,Head Up,0 days 01:31:51
18.0,Graze,0 days 01:37:42
18.0,Head Up,0 days 01:42:00
18.0,Graze,0 days 01:42:50
18.0,Head Up,0 days 01:45:23
18.0,Graze,0 days 01:01:30
18.0,Out of Focus,0 days 00:34:38
18.0,Walk,0 days 00:36:29
18.0,Auto-Groom,0 days 01:48:29
18.0,Out of Focus,0 days 00:19:21
18.0,Walk,0 days 00:19:31
18.0,Head Up,0 days 00:22:44
18.0,Out of Focus,0 days 00:25:11
18.0,Walk,0 days 01:49:52
18.0,Head Up,0 days 01:51:25
18.0,Walk,0 days 01:54:55
18.0,Head Up,0 days 00:58:00
18.0,Auto-Groom,0 days 01:09:16
18.0,Head Up,0 days 01:10:15
18.0,Walk,0 days 02:20:26
18.0,Head Up,0 days 02:21:37
18.0,Walk,0 days 00:37:00
18.0,Out of Focus,0 days 00:53:52
18.0,Head Up,0 days 00:15:08
18.0,Walk,0 days 01:59:47
18.0,Trotting,0 days 02:16:29
18.0,Running,0 days 02:17:48
18.0,Trotting,0 days 02:22:00
18.0,Running,0 days 02:24:04
18.0,Walk,0 days 02:24:49
18.0,Graze,0 days 01:28:52
18.0,Walk,0 days 00:37:59
20.0,Head Up,0 days 00:57:11
20.0,Walk,0 days 00:57:38
20.0,Graze,0 days 01:01:40
20.0,Walk,0 days 01:48:39
20.0,Graze,0 days 01:50:22
20.0,Head Up,0 days 01:43:27
20.0,Graze,0 days 00:15:31
20.0,Head Up,0 days 00:19:56
20.0,Walk,0 days 00:21:00
20.0,Out of Focus,0 days 00:54:59
20.0,Walk,0 days 00:55:20
20.0,Out of Frame,0 days 00:43:19
20.0,Graze,0 days 00:43:23
20.0,Head Up,0 days 00:43:56
20.0,Walk,0 days 00:46:22
20.0,Head Up,0 days 00:49:07
20.0,Out of Frame,0 days 00:51:03
20.0,Walk,0 days 01:55:20
20.0,Graze,0 days 02:01:41
20.0,Walk,0 days 00:40:25
20.0,Graze,0 days 00:20:24
20.0,Head Up,0 days 00:32:08
20.0,Walk,0 days 00:34:24
20.0,Auto-Groom,0 days 00:40:01
20.0,Walk,0 days 00:40:43
20.0,Auto-Groom,0 days 00:43:35
20.0,Walk,0 days 00:44:47
20.0,Graze,0 days 00:45:54
20.0,Walk,0 days 00:26:12
20.0,Trotting,0 days 00:28:34
20.0,Walk,0 days 00:36:42
20.0,Graze,0 days 01:33:32
20.0,Walk,0 days 01:34:23
20.0,Graze,0 days 01:37:59
20.0,Walk,0 days 00:38:59
23.0,Walk,0 days 01:14:29
23.0,Graze,0 days 01:17:04
23.0,Walk,0 days 00:45:04
23.0,Out of Focus,0 days 00:46:52
23.0,Walk,0 days 00:46:53
23.0,Out of Focus,0 days 00:47:46
23.0,Graze,0 days 00:23:32
23.0,Walk,0 days 00:26:53
23.0,Graze,0 days 01:16:00
23.0,Out of Frame,0 days 01:30:00
23.0,Walk,0 days 00:39:05
23.0,Head Up,0 days 00:49:00
23.0,Walk,0 days 00:57:53
23.0,Out of Focus,0 days 01:02:16
23.0,Head Up,0 days 00:56:16
23.0,Walk,0 days 00:59:48
23.0,Head Up,0 days 00:46:30
23.0,Out of Frame,0 days 00:53:07
23.0,Walk,0 days 02:05:35
23.0,Head Up,0 days 00:37:47
23.0,Out of Frame,0 days 00:39:00
23.0,Graze,0 days 00:18:17
23.0,Walk,0 days 00:53:52
23.0,Graze,0 days 00:20:24
23.0,Walk,0 days 01:06:43
23.0,Running,0 days 00:22:40
24.0,Graze,0 days 00:23:32
24.0,Walk,0 days 00:27:41
24.0,Out of Frame,0 days 00:47:30
24.0,Head Up,0 days 00:47:43
24.0,Graze,0 days 00:49:36
24.0,Head Up,0 days 00:49:43
24.0,Graze,0 days 00:49:56
24.0,Walk,0 days 02:20:18
24.0,Out of Frame,0 days 00:53:46
24.0,Graze,0 days 00:54:00
24.0,Occluded,0 days 00:18:17
24.0,Graze,0 days 00:23:56
24.0,Auto-Groom,0 days 00:26:36
24.0,Graze,0 days 00:28:29
24.0,Occluded,0 days 00:57:56
24.0,Out of Focus,0 days 00:53:55
24.0,Walk,0 days 01:00:48
24.0,Out of Focus,0 days 00:20:24
24.0,Occluded,0 days 01:14:36
24.0,Graze,0 days 01:16:14
24.0,Walk,0 days 01:58:32
24.0,Graze,0 days 02:02:01
24.0,Walk,0 days 02:11:59
24.0,Occluded,0 days 02:13:00
24.0,Head Up,0 days 01:40:59
24.0,Out of Focus,0 days 01:46:11
24.0,Running,0 days 01:17:51
24.0,Walk,0 days 01:19:39
24.0,Out of Focus,0 days 01:21:36
24.0,Head Up,0 days 01:21:39
24.0,Graze,0 days 01:28:05
24.0,Head Up,0 days 01:32:19
24.0,Walk,0 days 01:39:52
24.0,Out of Frame,0 days 01:56:45
24.0,Running,0 days 00:24:29
30.0,Graze,0 days 01:46:29
30.0,Walk,0 days 00:58:25
30.0,Head Up,0 days 00:59:02
30.0,Graze,0 days 01:24:22
30.0,Out of Focus,0 days 01:26:49
30.0,Head Up,0 days 01:45:08
30.0,Graze,0 days 01:45:50
30.0,Head Up,0 days 01:52:59
30.0,Graze,0 days 01:56:22
30.0,Walk,0 days 01:59:41
30.0,Trotting,0 days 02:00:21
30.0,Running,0 days 02:02:32
30.0,Trotting,0 days 02:03:05
30.0,Head Up,0 days 01:12:38
30.0,Graze,0 days 00:30:59
30.0,Walk,0 days 00:33:47
30.0,Out of Focus,0 days 01:02:49
30.0,Walk,0 days 01:05:49
30.0,Head Up,0 days 01:20:35
30.0,Running,0 days 01:51:06
30.0,Walk,0 days 01:56:42
30.0,Out of Focus,0 days 02:03:16
30.0,Walk,0 days 02:03:42
30.0,Out of Focus,0 days 02:05:36
30.0,Graze,0 days 01:03:16
